clavy_id,"editorial","titulo","lugar de publicaci�n","fecha de publicaci�n"
61244,"Papeles de Son Armadans","Motivos do Eu",,
61250,"M. Aguilar","El alma de un obispo",,
61253,"Papeles del Alabrés (IV)","Coisas e Loisas",,
61254,"Espasa-Calpe]","La señora del perro y otros cuentos",,
61258,"Revista de Occidente","Redescubrimiento de América",,
61260,"Revista de Occidente","Redescubrimiento de América",,
61262,"La Novela Corta","Treinta años de mi vida. El despertar del alma. Fragmentos de  mi memoria",,
61265,"F. Sempere","Por tierras lejanas",,
61266,"Imprenta de Aznar","Viage estático al mundo planetario, en que se observan el mecanismo y los principales fenómenos del Cielo",,
61270,"[Rafael Caro Raggio]","Europa",,
61271,"Sociedad de Bibliófilos Españoles","El crótalon",,
61273,"Penguin Clásicos","La abadía de Northanger",,
61274,"Saturnino Calleja","Diálogo de la lengua",,
61275,"Imprenta de D. I. Boix","Astolfo. Viages a un mundo desconocido, su historia, leyes y costumbres",,
61278,"E. P.  Dutton","The cradle song and other plays",,
61279,"Azucel","Después del gas",,
61281,"(Tip. Lit. Vda. e Hijos de Sabaté)","Idearium español",,
61284,"(Imp. de La Propaganda Literaria)","La cuestión social. Cartas a un obrero y a un señor",,
61285,"Vicente Rico","La gran psiquis",,
61290,"M. Campo-Redondo","Poesías",,
61291,"(Imp. de la ""Aurora del Yumurí"")","La tuna brava. Colección de escritos en verso que parece prosa y en prosa que no parece verso",,
61293,"(Imp. de la Viuda e Hijos de M. Álvarez)","De la cocina al estrado. Juguete cómico en un acto y en prosa",,
61294,"Felix Lajouane","Locuras humanas",,
61295,"Eprints, UCM","Inventos y artilugios de ciencia ficción en la literatura de la Edad de Plata: de la fe en el progreso al desencanto",,
61296,"Tor","La esencia del amor. Novelas",,
61300,"Atlántida","La revolución sentimental",,
61301,"Pueyo","La mujer artificial o la receta del doctor Miró",,
61302,"A. R. López del Arco","La conquista de un planeta. Aventuras muy extraordinarias",,
61305,"El Libro Popular","El caso del doctor Iturbe",,
61309,"R. Caro Raggio","Por la América desconocida. Indios pampas, gauchos y collas",,
61310,"Blanco y Negro","Un país extraño",,
61313,"J. M. Pérez","El sueño del cielo o Viaje fantástico de un espíritu por regiones nunca vistas",,
61315,"Prensa Moderna","El poder del pensamiento",,
61318,"Sucesores de Rivadeneyra","La catástrofe. Novela fantástica",,
61320,"Nuestra Novela","Los desengaños de un comunista. Novela joco-seria",,
61322,"V. Suárez","Idearium español",,
61324,"Editorial España","Historia del matrimonio",,
61327,"Pueyo","Una mujer a la medida. Novela sexual",,
61328,"Librería Anticuaria ""El Guadalhorce""","Poema que se llama",,
61329,"Imp. Artística Española","La vida rota. Primera parte. Un hombre joven que, según le dicen, va al mundo viejo",,
61330,"La Isla de los Ratones","Por fin, sin esperanza",,
61332,"Alfaguara","Esfumadas lejanías y presentes",,
61333,"Rivadeneyra","Santa Teresa de Jesús. La infancia de Teresa, la mujer, la escritora, la santa",,
61336,"Gemor Press","Ardentissima cura",,
61337,"Voluntad","The regional costumes of Spain. Their importance as a primitive expression of the aesthetic ideals of the nation",,
61339,"España Moderna","El derecho de gracia ante la justicia y El reo, el pueblo y el verdugo",,
61341,"Espasa-Calpe","Silas Marner",,
61343,"Espasa-Calpe","Silas Marner",,
61347,"(Imp. del Colegio de María Cristina)","Derecho Internacional Público",,
61349,"Imp. de Juan Pueyo","Nuevo cancionero",,
61351,"Sucesores de Rivadeneyra","Guía del buen comer español",,
61353,"Plaza & Janés","La abadía de Northanger",,
61357,"[Saturnino Calleja]","La Celestina. Tagicomedia de Calisto y Melibea",,
61361,"(Tip. de M. León Sanchez)","Enrique VIII de Inglaterra",,
61363,"Debolsillo","La abadía de Northanger",,
61364,"(Tip. de ""El Tiempo"")","Sucesos y novelas cortas",,
61366,"Mundo Latino","La caravana pasa",,
61368,"(Imp. de la ""Revista de Legislación"")","Ensayo sobre el derecho de gentes",,
61370,"Debolsillo","La abadía de Northanger",,
61372,"La Gaceta Literaria","Circuito imperial",,
61374,"Tip. La Concordia","La ley del progreso. Páginas para los pueblos americanos",,
61377,"América","Narraciones escogidas",,
61383,"La Ilustración Artística","La batalla de los árboles",,
61385,"Libr. de M. Murillo","Útima lamentación de Lord Byron. Poema",,
61389,"Random House Mondadori","La abadía de Norhtanger",,
61390,"Montaner y Simón","Cantares populares y literarios",,
61391,"(Tip. Zambrana)","D. Francisco de Leyba y Ramírez de Arellano, autor dramático malagueño del siglo XVII. Apuntes biográficos",,
61393,"[Ginés Carrión]","Los tiempos mitológicos. Ensayo de reconstitución histórica. Cosmogonías, El libro de los muertos, Sanchoniaton, El Génesis, Hesiodo, el Avesta",,
61395,"Juventud","La buena tierra",,
61396,"(Gráf. España)","El fin de los tiempos",,
61397,"Planeta","Novelas",,
61399,"Cervantes","El ocaso del hombre",,
61400,"Planeta","Novelas",,
61403,"(Tip. Del Diario de Las Palmas)","De actualidad. (Novela extraterrestre)",,
61404,"Planeta","Pearl S. Buck [1938]",,
61407,"Hros. de Juan Gili Editores","Elois y Morlocks. Novela de lo por venir",,
61408,"Mundo Actual de Ediciones","La buena tierra",,
61410,"Juventud","La buena tierra",,
61411,"Suc. de N. Ramirez y Cía.","El doctor Juan Pérez",,
61413,"Juventud","La sombra blanca de Casarás",,
61415,"V. H. Sanz Calleja","Viaje al fondo del océano",,
61417,"Juventud","El continente aéreo",,
61418,"Juventud","La destrucción de la Atlántida",,
61419,"Juventud","Una extraña aventura de amor en la Luna",,
61421,"Juventud","De noche sobre la ciudad prohibida",,
61422,"Círculo de Lectores","La buena tierra",,
61423,"Juventud","Cuarenta mil kilómetros a bordo del aeroplano ""fantasma""",,
61424,"Juventud","La buena tierra",,
61425,"Juventud","Los piratas del aire",,
61426,"Juventud","La buena tierra",,
61427,"Juventud","La ciudad sepultada",,
61430,"Círculo de Lectores","La buena tierra",,
61431,"(Imp. de J. Rodríguez)","El siglo que viene",,
61434,"Biblioteca Nueva","Música de fondo",,
61435,"Círculo de Lectores","Catalina la Grande",,
61436,"[Imp. de Félix Moliner]","La República española en 191...",,
61438,"Libr. Francisco Beltrán","El último héroe",,
61440,"(Imp. Manuel Cabo)","Oriente 1953...",,
61441,"Alianza Ed.","La buena tierra",,
61443,"Caro Raggio","El pedigree. Tres jornadas y un epílogo",,
61445,"(Lib. y Tip. Católica)","Los últimos capítulos de la Historia desde la Revolución Bolchevique hasta el Fin del Mundo con algunos episodios novelescos",,
61447,"J. Sanxo","Un viaje al planeta Marte",,
61450,"La Novela Corta","Patatitas por las nubes o la conquista de Venus. Viaje completamente fantástico",,
61452,"La Novela Corta","El aborto",,
61453,"Garriga","Los frescos románicos",,
61454,"(R. Velasco, Imp.)","Castillo de naipes en el planeta Juno",,
61457,"[G.I.S.A.],Garriga","La pintura en la India",,
61458,"Renacimiento","El hijo del doctor Wolffan (un hombre artificial)",,
61461,"Garriga","La pintura impresionista",,
61464,"Renacimiento","Entre dos continentes (la novela del túnel bajo el estrecho de Gibraltar)",,
61465,"Garriga","La pintura italiana. I.- De Bizancio al Renacimiento",,
61466,"Imp. Sáez Hnos.","Las confesiones de Cayac-Hamuaca",,
61467,"Garriga","Pintores del siglo XX de la escuela de París",,
61469,"Garriga","Los primitivos flamencos. De Van Eyck a Bruegel",,
61471,"Garriga","La pintura francesa del siglo XIX (1800-1870)",,
61472,"Orto","1945. El advenimiento del comunismo libertario. Una visión novelesca del porvenir",,
61474,"Orto","El amor dentro de 200 años",,
61475,"Garriga","La pintura holandesa",,
61476,"Sociedad General de Publicaciones","El camino de los dioses. (Novela de la próxima guerra)",,
61478,"Hernando","Bajo el yugo de los bárbaros",,
61479,"Sanz Calleja","Eva inmortal",,
61480,"Hijos de M. G. Hernández","Seis días fuera del mundo (viaje involuntario)",,
61481,"Garriga","La pintura en China",,
61482,"D. Jiménez Letano (ed).","El fin de una expedición sideral (viaje a Marte)",,
61484,"Solidaridad Obrera","El secreto de un loco (expedición al planeta Marte)",,
61485,"Garriga","La escuela inglesa de pintura [precedido de La ""manera inglesa"" en pintura]",,
61486,"Juventud","La ciudad que no tenía mujeres",,
61490,"""La Industrial""","El imperio de los enanitos",,
61491,"Juventud","La buena tierra",,
61493,"Lecturas","El secreto de un loco",,
61494,"Juventud","La buena tierra",,
61496,"Juventud","Más allá de la Tierra. Fantasía sobre la pluralidad de los mundos habitados",,
61497,"Juventud","La buena tierra",,
61499,"Planeta","Novelas",,
61500,"Publicaciones Literarias","Rinker, el destructor del mundo",,
61501,"Planeta","Novelas",,
61503,"Juventud","Catalina la Grande",,
61506,"[Ed. de la Esfinge]","Un teatro de arte en España, 1917-1925",,
61507,"Arte y Letras","Viaje a Marte",,
61509,"Biblioteca Nueva","Yo, inspector de alcantarillas. (Epiplasmas)",,
61512,"(Imp. Clásica Española)","El pasajero",,
61513,"F. Granada y Cía.","El apostolado moderno. Estudio histórico-crítico del socialismo y el anarquismo hasta terminar el siglo XIX",,
61515,"E. P. Dutton","The cradle song and other plays",,
61516,"(Imp. de El Correo Español)","El secreto de lord Kitchener. Fantasía sobre la Guerra Europea",,
61518,"Saturnino Calleja","Las máscaras. Ensayos de crítica teatral",,
61519,"El Correo Español","El secreto de Lord Kitchener y el desastre de Inglaterra",,
61520,"Surco","Historia de Grecia",,
61524,"Sociedad General Española de Librería (SGEL)","Vuelo y estilo. Estudios de literatura contemporánea",,
61525,"(Impr. Juan Iniesta)","Selenia. Viaje científico recreativo de descubrimientos en el cielo austral",,
61526,"T. Nelson and sons, ltd.","Teatro de Jacinto Benavente (de la Real Academia Española)",,
61527,"(Oficinas de La Ilustración Española y Americana)","Cuentos",,
61530,"La Última Moda","Glorias de España",,
61531,"[Revista Hojas Selectas]","Un invento despampanante",,
61532,"Surco","Historia del Antiguo Oriente",,
61533,"(Libr. General de Victoriano Suárez)","Los trabajos del infatigable creador Pío Cid",,
61534,"(Vda. e Hijos de P. V. Sabatel)","Las ruinas de Granada",,
61535,"Araluce","Orlando furioso",,
61536,"[Imp. de ""El Defensor de Granada""]","El escultor de su alma. Drama místico en tres autos: Fe, Amor, Muerte",,
61537,"Sucesores de Rivadeneyra","El dulce enemigo",,
61538,"Araluce","Historias de Esquilo",,
61539,"Espasa-Calpe","Viviana y Merlín",,
61542,"Ediciones Caballero Audaz","La farsa de la crisis o España hacia el fascismo (opiniones de un hombre de la calle)",,
61543,"(Tip. de la ""Revista de Archivos"")","Cuentos quiméricos y patrañosos",,
61544,"G.P.","Retrato de una actriz",,
61548,"Renacimiento","El amor en la vida y en los libros. Mi ética y mi estética",,
61550,"Estampa","La Venus miente. Novela",,
61551,"Yagües","Don Quijote en la guerra. Fantasía que pudo ser historia",,
61553,"Est. Tip. de la Sociedad Editorial de España","En la ciudad de las mezquitas (crónicas de una estancia en Tetuán)",,
61554,"Sociedad de Autores Españoles","1945. Comedia del porvenir en tres actos",,
61555,"Araluce","Viajes de Gulliver a Liliput y Brobdingnac",,
61556,"Renacimiento","Las Evas del Paraíso. Novela",,
61557,"(Imp. J. Sánchez de Ocaña)","La isla de la paz y de la guerra",,
61559,"Renacimiento","Las ingenuas. Novela",,
61560,"Blanco y Negro","El ocaso de la humanidad",,
61563,"(Imp. de José Rodríguez)","De Madrid a la Luna. Viaje imposible cómico-lírico",,
61564,"Ramírez","La bendición paterna. Novela original",,
61565,"La Novela Corta","Pío Cid. Novela",,
61568,"(Imp. Zoila Ascasíbar)","Tres escenas en ángulo recto (1924)",,
61569,"F. Murcia","Canuto Espárrago",,
61570,"Surco","Historia de Polonia",,
61571,"Promoteo","El Rastro",,
61573,"Surco","Historia de Francia",,
61574,"Imp. Clásica Española","Discursos leídos ante la Real Academia Española en la recepción pública del Excmo. Sr. D. Augusto González Besada el día 7 de mayo de 1916",,
61575,"Alejandro Martínez","Un drama en el siglo XXI",,
61576,"Est. Tip. de J. C. Conde y Cía.","Apuntes para la historia de la caricatura",,
61579,"Calpe","Ramonismo (con numerosas ilustraciones del escritor)",,
61580,"Revista de España","Una temporada en el más bello de los planetas",,
61584,"Araluce","Historias de Eurípides",,
61585,"Compañia Ibero-Americana de Publicaciones (CIAP)","Tic-Tac",,
61586,"Prometeo","El paraíso de las mujeres",,
61590,"Surco","Historia de Rusia",,
61591,"Minerva","La condición social de la mujer en España. Su estado actual, su posible desarrollo",,
61592,"Montaner y Simón","Ayer, hoy y mañana o la fe, el vapor y la electricidad. Cuadros sociales de 1800, 1850 y 1899",,
61594,"Los Contemporáneos","La verdad en la ilusión",,
61595,"Compañía Ibero-Americana de Publicaciones (CIAP)","Efectos navales. Novela",,
61598,"Libr. de los Sucs. de Hernando","Mis contemporáneos. (I) Vicente Blasco Ibáñez",,
61600,"Sempere","Cinco minutos de silencio",,
61603,"(Est. Tip. de V. Rodriguez)","Nombres claros de Extremadura. Notas biográficas",,
61604,"Hijos de Santiago Rodríguez","El hijo del capitán Nemo",,
61605,"Araluce","Historias de Shakespeare.",,
61606,"[Imp. Clásica Española]","Prometeo. Luz de domingo. La caída de los limones. Novelas poemáticas de la vida española",,
61608,"Compañía Iberoamericana de Publicaciones (CIAP)","Agor sin fin. Novela",,
61609,"(Imp. de El Puente de Alcolea)","Un viaje al planeta Júpiter. Aventuras del Marqués de Belmonte",,
61611,"(Imp. Alrededor del Mundo)","El fin de la guerra. Disparate profético soñado por míster Grey",,
61613,"Societat catalana d' Edicions","Les idees politiques d' en Valentí Almirall. Amb la traducció catalana dels treballs de l'Almirall: Espanya tal com és, Contestació a Núñez de Arce y L'immoralitat a Espanya",,
61614,"V. H. Sanz Calleja","De los Andes al cielo. Novela de aventuras",,
61615,"Araluce","La leyenda de Sigfrido",,
61616,"Gallimard","Du baroque",,
61617,"(Imp., Libr. y Encuadernación de Jorge Montero)","Un viaje a Júpiter",,
61620,"Los Contemporáneos","Cuentos estrafalarios de ayer y mañana",,
61623,"Araluce","La Ilíada o El sitio de Troya",,
61624,"(Imp. de Artes la Ilustración)","Dibujos del Instituto de Gijón. Catálogo",,
61625,"Rivadeneyra","El mundo-sombra. Aventuras extraterrestres",,
61626,"Araluce","Cuentos de Grimm",,
61627,"(Libr. de France)","Coupole et monarchie. Suivi d'autres études sur la morphologie de la culture",,
61628,"V. H. Sanz Calleja","Del océano a Venus",,
61629,"[Surco]","Historia de Grecia",,
61630,"[Caro Raggio]","Manual del lenguaje criollo de Centro y Sudamérica",,
61631,"V. H. Sanz Calleja","El mundo venusiano",,
61632,"Juventud","Peter Pan y Wendy",,
61633,"Rivadeneyra","Los modernos Prometeos",,
61634,"(Libr. de los Sucesores de Hernando)","Vocabulario Criollo-Español Sud-Americano",,
61635,"Rivadeneyra","Policía telegráfica",,
61637,"Compañía Ibero-Americana de Publicaciones (CIAP)","Singladuras. Viaje americano",,
61638,"Rivadeneyra","Los vengadores",,
61639,"Publicaciones España","El peligro yanqui",,
61640,"Rivadeneyra","EI amor en el siglo cien",,
61641,"Sucesores de Rivadeneyra","Los topos. La novela de la mina",,
61642,"V. H. Sanz Calleja","La profecía de Don Jaume",,
61645,"V. H. Sanz Calleja","El guardián de la paz",,
61646,"Historia Nueva","Los príncipes iguales. Novela",,
61647,"V. H. Sanz Calleja","Ana Battori",,
61648,"Surco","Historia de Roma",,
61650,"V. H. Sanz Calleja","Los náufragos del glaciar",,
61651,"Araluce","Historias de Goethe",,
61652,"Renacimiento","La de los ojos color de uva. Novela",,
61653,"Libr. Rivadeneyra","La clave del crimen",,
61654,"Surco","La heredera (Washington Square)",,
61655,"Renacimiento","Iluminaciones en la sombra",,
61656,"Libr. Rivadeneyra","Las pistas del crimen",,
61658,"Renacimiento","Cartas a las mujeres de España",,
61659,"V. H. Sanz Calleja","EI secreto de Sara",,
61660,"Perlado, Páez y Cía. (Sucs. de Hernando)","El encanto de Buenos Aires",,
61661,"V. H. Sanz Calleja","El hijo de Sara",,
61662,"Surco","Historia de Italia contemporánea 1870-1946",,
61663,"Ramón Sopena","Memorias de una cortesana. Novela original",,
61664,"Mentora","El banquete de Saturno",,
61666,"Espasa-Calpe","La agonía antillana. El imperialismo yanqui en el mar Caribe. (Impresiones de un viaje a Puerto Rico, Santo Domingo, Haití y Cuba)",,
61668,"José Janés","El profesor de matrimonios. Curso de felicidad conyugal",,
61669,"Imp. del Diario de Avisos","Entrando en fuego. Trabajos literarios",,
61670,"Libr. Pueyo","Los buitres",,
61671,"Juventud","Seis Juanes",,
61672,"(Imp. de Las Novedades)","A los vencedores y a los vencidos",,
